"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20200501","2호선","합정","20554","22378","20200504",""
"20200501","2호선","당산","10956","11992","20200504",""
"20200501","2호선","영등포구청","10591","10717","20200504",""
"20200501","2호선","문래","8777","9072","20200504",""
"20200501","2호선","신도림","30968","30724","20200504",""
"20200501","2호선","대림(구로구청)","16928","17300","20200504",""
"20200501","2호선","구로디지털단지","30543","29246","20200504",""
"20200501","2호선","신대방","17565","16226","20200504",""
"20200501","2호선","신림","43605","40923","20200504",""
"20200501","2호선","봉천","15175","13595","20200504",""
"20200501","2호선","서울대입구(관악구청)","33246","31940","20200504",""
"20200501","2호선","낙성대(강감찬)","17918","16008","20200504",""
"20200501","2호선","사당","24070","27206","20200504",""
"20200501","2호선","방배","8566","8639","20200504",""
"20200501","2호선","서초","9464","9106","20200504",""
"20200501","2호선","교대(법원.검찰청)","18035","20422","20200504",""
"20200501","2호선","강남","50937","52351","20200504",""
"20200501","2호선","역삼","15562","17434","20200504",""
"20200501","2호선","선릉","20875","19086","20200504",""
"20200501","2호선","삼성(무역센터)","18739","18940","20200504",""
"20200501","2호선","종합운동장","3713","4000","20200504",""
"20200501","2호선","잠실새내","14021","14929","20200504",""
"20200501","2호선","잠실(송파구청)","46679","43589","20200504",""
"20200501","2호선","잠실나루","8001","7687","20200504",""
"20200501","2호선","강변(동서울터미널)","24872","26446","20200504",""
"20200501","2호선","구의(광진구청)","14628","13918","20200504",""
"20200501","2호선","건대입구","28635","31080","20200504",""
"20200501","2호선","성수","13561","15280","20200504",""
"20200501","2호선","뚝섬","11129","11603","20200504",""
"20200501","2호선","한양대","4302","4655","20200504",""
"20200501","2호선","왕십리(성동구청)","10876","9329","20200504",""
"20200501","2호선","상왕십리","8290","7666","20200504",""
"20200501","2호선","신당","9639","9726","20200504",""
"20200501","2호선","동대문역사문화공원(DDP)","9562","10528","20200504",""
"20200501","2호선","을지로4가","7553","7815","20200504",""
"20200501","2호선","을지로3가","7892","8272","20200504",""
"20200501","2호선","을지로입구","16847","16500","20200504",""
"20200501","2호선","시청","6447","5738","20200504",""
"20200501","1호선","동묘앞","8772","9589","20200504",""
"20200501","1호선","청량리(서울시립대입구)","17059","17496","20200504",""
"20200501","1호선","제기동","14743","15200","20200504",""
"20200501","1호선","신설동","8901","8472","20200504",""
"20200501","1호선","동대문","11003","11647","20200504",""
"20200501","1호선","종로5가","18099","18160","20200504",""
"20200501","1호선","종로3가","20442","20029","20200504",""
"20200501","1호선","종각","18057","17459","20200504",""
"20200501","1호선","시청","8763","8287","20200504",""
"20200501","1호선","서울역","25838","26496","20200504",""
"20200501","8호선","복정","5471","4919","20200504",""
"20200501","5호선","공덕","5698","5878","20200504",""
"20200501","중앙선","지평","62","71","20200504",""
"20200501","중앙선","용문","2404","2603","20200504",""
"20200501","중앙선","원덕","452","421","20200504",""
"20200501","중앙선","양평","2490","2548","20200504",""
"20200501","중앙선","오빈","280","271","20200504",""
"20200501","중앙선","아신","621","611","20200504",""
"20200501","중앙선","국수","766","721","20200504",""
"20200501","중앙선","신원","376","249","20200504",""
"20200501","중앙선","양수","2346","2269","20200504",""
"20200502","2호선","잠실(송파구청)","45826","42912","20200505",""
"20200502","2호선","잠실새내","12590","13244","20200505",""
"20200502","2호선","종합운동장","3541","3678","20200505",""
"20200502","2호선","삼성(무역센터)","20134","20116","20200505",""
"20200502","2호선","선릉","18267","16419","20200505",""
"20200502","2호선","역삼","13401","14658","20200505",""
"20200502","2호선","강남","49717","50389","20200505",""
"20200502","2호선","교대(법원.검찰청)","13521","14792","20200505",""
"20200502","2호선","서초","7408","6723","20200505",""
"20200502","2호선","방배","7804","7802","20200505",""
"20200502","2호선","사당","23853","26270","20200505",""
"20200502","2호선","낙성대(강감찬)","16531","15096","20200505",""
"20200502","2호선","서울대입구(관악구청)","29884","29186","20200505",""
"20200502","2호선","봉천","13969","12647","20200505",""
"20200502","2호선","신림","41417","39606","20200505",""
"20200502","2호선","신대방","16508","15652","20200505",""
"20200502","2호선","구로디지털단지","28140","27798","20200505",""
"20200502","2호선","대림(구로구청)","15577","16458","20200505",""
"20200502","2호선","신도림","32372","32678","20200505",""
"20200502","2호선","문래","8708","8943","20200505",""
"20200502","2호선","영등포구청","9668","9817","20200505",""
"20200502","2호선","당산","10408","11168","20200505",""
"20200502","2호선","합정","20704","22876","20200505",""
"20200502","2호선","홍대입구","47806","54534","20200505",""
"20200502","2호선","신촌","24521","25296","20200505",""
"20200502","2호선","이대","7146","7286","20200505",""
"20200502","2호선","아현","5525","5109","20200505",""
"20200502","2호선","충정로(경기대입구)","4376","4470","20200505",""
"20200502","2호선","용답","1722","1523","20200505",""
"20200502","2호선","신답","822","779","20200505",""
"20200502","2호선","신설동","2610","2369","20200505",""
"20200502","2호선","도림천","698","632","20200505",""
"20200502","2호선","양천구청","3467","3499","20200505",""
"20200502","2호선","신정네거리","5243","5328","20200505",""
"20200502","2호선","용두(동대문구청)","1414","1425","20200505",""
"20200502","3호선","지축","1839","1778","20200505",""
"20200502","3호선","구파발","12082","12253","20200505",""
"20200502","3호선","연신내","25380","24355","20200505",""
"20200502","3호선","불광","10645","12173","20200505",""
"20200502","3호선","녹번","7185","6128","20200505",""
"20200502","3호선","홍제","10965","9938","20200505",""
"20200502","3호선","무악재","2210","2290","20200505",""
"20200502","분당선","모란","12876","13607","20200505",""
"20200502","3호선","독립문","4677","5054","20200505",""
"20200502","3호선","경복궁(정부서울청사)","10516","11376","20200505",""
"20200502","3호선","안국","9587","11497","20200505",""
"20200502","3호선","종로3가","4420","6780","20200505",""
"20200502","3호선","을지로3가","3698","4351","20200505",""
"20200502","3호선","동대입구","4476","5395","20200505",""
"20200502","3호선","약수","7445","7062","20200505",""
"20200502","3호선","금호","4984","4499","20200505",""
"20200502","3호선","옥수","5992","6026","20200505",""
"20200502","3호선","압구정","19008","19737","20200505",""
"20200502","3호선","신사","18847","20293","20200505",""
"20200502","3호선","잠원","3372","3295","20200505",""
"20200502","3호선","고속터미널","41635","41852","20200505",""
"20200502","3호선","교대(법원.검찰청)","4855","3119","20200505",""
"20200502","3호선","남부터미널(예술의전당)","16664","16810","20200505",""
"20200502","3호선","양재(서초구청)","14758","16195","20200505",""
"20200502","3호선","매봉","4093","3992","20200505",""
"20200502","3호선","도곡","2495","2470","20200505",""
"20200502","3호선","대치","7223","6553","20200505",""
"20200502","3호선","학여울","908","886","20200505",""
"20200502","3호선","대청","4618","4211","20200505",""
"20200502","3호선","일원","3302","3204","20200505",""
"20200502","3호선","수서","10294","10052","20200505",""
"20200502","3호선","가락시장","5229","5005","20200505",""
"20200502","3호선","경찰병원","3179","3078","20200505",""
"20200502","3호선","오금","3058","2820","20200505",""
"20200502","4호선","당고개","8462","7749","20200505",""
"20200502","4호선","상계","12011","11167","20200505",""
"20200502","4호선","노원","13463","15322","20200505",""
"20200502","4호선","창동","16622","17588","20200505",""
"20200502","4호선","쌍문","18771","16546","20200505",""
"20200502","분당선","가천대","3661","4038","20200505",""
"20200502","4호선","수유(강북구청)","22430","21874","20200505",""
"20200502","4호선","미아(서울사이버대학)","9534","8611","20200505",""
"20200502","4호선","미아사거리","18955","18236","20200505",""
"20200502","4호선","길음","11697","10867","20200505",""
"20200502","4호선","성신여대입구(돈암)","13571","12676","20200505",""
"20200502","4호선","한성대입구(삼선교)","8541","8262","20200505",""
"20200502","4호선","혜화","20117","21341","20200505",""
"20200502","4호선","동대문","13092","12682","20200505",""
"20200502","4호선","동대문역사문화공원(DDP)","9323","7850","20200505",""
"20200502","4호선","충무로","9659","10034","20200505",""
"20200502","4호선","명동","11370","12774","20200505",""
"20200502","4호선","회현(남대문시장)","14285","15451","20200505",""
"20200502","4호선","서울역","4170","9038","20200505",""
"20200502","4호선","숙대입구(갈월)","6620","6439","20200505",""
"20200502","4호선","삼각지","2116","2589","20200505",""
"20200502","4호선","신용산","6611","6957","20200505",""
"20200502","4호선","이촌(국립중앙박물관)","3627","4396","20200505",""
"20200502","4호선","동작(현충원)","1915","1930","20200505",""
"20200502","4호선","총신대입구(이수)","11914","13040","20200505",""
"20200502","4호선","사당","16445","14104","20200505",""
"20200502","4호선","남태령","644","503","20200505",""
"20200502","5호선","방화","3861","3751","20200505",""
"20200502","5호선","개화산","3067","2991","20200505",""
"20200502","5호선","김포공항","4851","4716","20200505",""
"20200502","5호선","송정","4430","4171","20200505",""
"20200502","5호선","마곡","3042","2931","20200505",""
"20200502","5호선","발산","9564","10177","20200505",""
"20200502","5호선","우장산","7861","7769","20200505",""
"20200502","5호선","화곡","16494","15115","20200505",""
"20200502","5호선","까치산","17590","16611","20200505",""
"20200502","5호선","신정(은행정)","7292","5861","20200505",""
"20200502","5호선","목동","9284","9512","20200505",""
"20200502","5호선","오목교(목동운동장앞)","12561","13148","20200505",""
"20200502","5호선","양평","2650","2578","20200505",""
"20200502","5호선","영등포구청","1441","1408","20200505",""
